duration_ms,explicit,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
197815,True,2016,0.674,0.71,9,-7.042,0,0.111,0.343,6.71e-06,0.129,0.234,101.983
232560,True,2016,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988
326280,True,2013,0.795,0.596,11,-3.799,0,0.219,0.103,0.0,0.164,0.357,101.985
255333,False,2005,0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714
175229,True,2018,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981
231840,False,2011,0.758,0.557,7,-4.568,1,0.034,0.0117,0.0,0.0418,0.781,126.986
144244,False,2016,0.807,0.887,1,-3.892,1,0.275,0.00381,0.0,0.391,0.78,160.517
233712,False,2017,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977
217586,True,2007,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027
226973,False,2006,0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069
224506,False,2014,0.603,0.861,4,-3.565,0,0.0325,0.0215,0.043,0.1,0.72,127.962
267866,False,2014,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97
223080,False,2006,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948
178560,True,2012,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017
239215,False,2011,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014
304840,False,2009,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019
274386,False,2006,0.835,0.757,8,-5.029,0,0.23,0.00647,0.0,0.29,0.626,82.038
276160,False,2006,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952
248413,False,2013,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047
232720,False,2014,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019
269560,False,2013,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93
278719,False,2011,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
183290,False,2019,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941
221493,False,2012,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05
192670,False,2014,0.688,0.841,2,-5.217,1,0.179,0.204,0.000295,0.229,0.743,133.912
200946,False,2012,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043
219560,False,2015,0.59,0.578,10,-5.798,0,0.0528,0.612,0.000162,0.0837,0.264,81.663
225882,False,2015,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049
204285,False,2013,0.69,0.636,9,-6.028,0,0.0457,0.0203,0.0,0.147,0.8,96.0
179449,True,2018,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057
157066,False,2019,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041
214506,False,2015,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989
180822,False,2017,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971
206520,False,2007,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934
189800,False,2005,0.679,0.922,2,-4.67,0,0.0294,0.000241,0.69,0.0697,0.806,129.016
188000,False,2010,0.615,0.913,10,-5.077,0,0.0816,0.178,0.0,0.0773,0.45,129.944
197546,True,2018,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031
215000,False,2005,0.412,0.944,0,-2.896,1,0.0448,0.0724,0.000493,0.801,0.79,123.091
228906,False,2006,0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.511,127.91
219600,False,2006,0.286,0.508,2,-5.966,1,0.0336,0.372,0.0,0.27,0.14,68.637
243533,False,2010,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975
206666,True,2012,0.831,0.667,1,-8.438,1,0.188,0.0103,0.0,0.35,0.339,95.073
239000,False,2017,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042
282400,False,2011,0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254
247506,True,2005,0.772,0.599,8,-5.996,0,0.246,0.0277,0.0,0.0839,0.557,92.029
172053,True,2010,0.752,0.836,10,-3.173,1,0.115,0.0843,0.000425,0.424,0.519,120.003
230133,True,2005,0.837,0.658,1,-8.013,0,0.126,0.000213,0.122,0.243,0.586,95.027
246587,False,2011,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541
215413,False,2016,0.632,0.702,7,-5.92,1,0.148,0.0114,0.0,0.108,0.523,162.958
266840,False,2007,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97
245453,False,2018,0.541,0.787,2,-4.618,0,0.0331,0.0167,0.0,0.157,0.2,113.0
213733,False,2013,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014
223506,True,2004,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03
174933,False,2016,0.744,0.836,6,-2.396,0,0.0507,0.0435,0.0,0.194,0.36,114.965
241666,True,1999,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661
257560,False,2009,0.597,0.517,0,-6.963,1,0.365,0.179,0.0,0.307,0.412,92.035
243986,False,2005,0.636,0.558,7,-7.076,1,0.0245,0.462,0.0,0.062,0.572,100.113
228026,False,2012,0.603,0.831,11,-3.443,0,0.0479,0.027,0.0,0.652,0.358,72.022
246600,True,2006,0.811,0.757,0,-6.447,1,0.23,0.298,0.0,0.103,0.565,130.993
244626,True,2008,0.694,0.661,7,-4.847,1,0.118,0.00188,0.0,0.676,0.702,82.48
182666,False,2015,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091
268866,True,2017,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908
185200,False,2014,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879
250106,False,2008,0.707,0.724,11,-3.887,0,0.051,0.0448,0.0,0.072,0.659,108.984
284386,True,2015,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972
168213,False,2010,0.63,0.91,11,-2.919,0,0.144,0.0287,0.0,0.196,0.743,116.98
302720,False,2001,0.729,0.731,4,-4.822,1,0.0684,0.232,1.57e-06,0.391,0.839,138.202
295773,True,2003,0.546,0.538,7,-7.886,0,0.0523,0.233,0.0,0.118,0.58,182.12
241133,False,2007,0.733,0.744,1,-3.51,1,0.0553,0.0772,0.0,0.341,0.529,92.515
310573,False,2008,0.755,0.901,9,-3.152,1,0.0893,0.0451,0.0373,0.363,0.959,145.042
219826,False,2003,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009
178613,False,2017,0.716,0.757,11,-5.438,0,0.0329,0.0258,0.00392,0.16,0.877,139.986
170825,False,2018,0.862,0.583,8,-6.26,0,0.0654,0.811,1.86e-05,0.191,0.852,103.019
192866,False,2012,0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946
218106,False,2011,0.395,0.876,11,-3.859,0,0.138,0.0173,8.46e-06,0.362,0.567,124.638
221506,False,2017,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99
281320,True,2005,0.618,0.746,10,-5.476,0,0.352,0.0553,0.0,0.273,0.75,75.272
131064,True,2018,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929
303053,True,2005,0.787,0.799,8,-4.68,0,0.0993,0.189,0.0,0.3,0.835,143.052
225520,False,2017,0.572,0.778,1,-5.208,1,0.233,0.00638,0.0,0.0563,0.54,168.073
201213,True,2009,0.719,0.861,5,-6.982,1,0.0402,0.0447,0.00989,0.219,0.948,121.491
213053,True,2015,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077
214386,True,2006,0.709,0.891,0,-3.688,1,0.0528,0.00144,0.0,0.034,0.886,141.04
186173,False,2006,0.489,0.955,11,-2.771,0,0.0363,3.82e-05,0.000178,0.334,0.816,129.352
206226,False,2000,0.765,0.791,8,-5.707,1,0.0317,0.262,0.000154,0.0669,0.966,95.026
184400,False,2007,0.653,0.604,8,-6.017,1,0.0278,0.0292,0.0,0.097,0.101,118.016
209269,True,2017,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014
255506,False,2015,0.667,0.716,1,-5.21,0,0.0349,0.189,0.0,0.104,0.493,108.002
192600,False,2004,0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-06,0.0789,0.753,96.009
207626,True,2005,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034
233560,True,2010,0.325,0.848,7,-5.611,1,0.279,0.0109,0.0,0.124,0.433,100.093
206460,True,2010,0.736,0.929,7,-5.89,0,0.0674,0.00237,1.11e-05,0.402,0.658,125.03
267520,True,2009,0.632,0.924,1,-1.802,1,0.29,0.281,0.0,0.263,0.441,86.844
192000,False,2006,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956
289160,True,2002,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189
213026,False,2000,0.767,0.759,6,-6.516,1,0.117,0.0513,0.0,0.31,0.677,89.989
212106,False,2009,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997
219360,False,1999,0.683,0.866,1,-5.436,0,0.0329,0.0395,0.00161,0.0483,0.542,121.996
192446,False,2010,0.451,0.948,0,-0.74,1,0.147,0.255,0.0,0.392,0.295,176.985
259773,False,2001,0.574,0.691,6,-5.103,1,0.035,0.0826,1.65e-05,0.149,0.195,91.969
211975,False,2015,0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961
223503,False,2017,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956
181826,False,2002,0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.203,0.846,118.877
238173,False,2002,0.338,0.685,1,-5.178,1,0.0322,0.00052,0.000512,0.109,0.221,102.192
235066,True,2004,0.818,0.579,7,-4.475,1,0.101,0.023,0.0,0.107,0.354,89.987
184516,False,2016,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738
234000,True,2003,0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999
201706,False,2005,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38
177560,False,2014,0.654,0.832,7,-4.164,0,0.0293,0.0126,0.0901,0.102,0.407,123.002
233666,False,2011,0.45,0.846,9,-4.712,0,0.0472,0.00523,0.0,0.228,0.402,140.042
268320,False,2010,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993
185640,False,2014,0.787,0.848,1,-4.696,1,0.0549,0.0915,0.0,0.15,0.947,121.989
201590,False,2012,0.681,0.908,11,-3.918,0,0.0473,0.0232,0.0,0.355,0.879,131.925
224333,True,2011,0.687,0.939,10,-4.372,0,0.146,0.0887,0.0,0.283,0.539,104.029
223546,False,2013,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984
229866,False,2005,0.846,0.482,1,-6.721,0,0.129,0.0246,0.0,0.393,0.212,100.969
181263,True,2018,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022
273706,False,1999,0.599,0.47,1,-8.356,1,0.0376,0.38,0.0,0.111,0.298,127.177
232186,True,2018,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924
294200,False,1999,0.689,0.685,3,-5.153,1,0.0478,0.0921,0.0,0.119,0.398,160.067
229303,False,2011,0.537,0.611,0,-6.427,1,0.0304,0.229,0.0,0.146,0.161,105.955
216933,True,2010,0.624,0.723,1,-6.782,1,0.378,0.172,0.0,0.483,0.757,84.789
234000,True,2003,0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999
293960,False,2002,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849
219093,False,2001,0.558,0.481,8,-9.487,1,0.026,0.315,8.83e-06,0.09,0.631,144.673
238360,False,2007,0.808,0.721,1,-5.165,1,0.213,0.197,0.0,0.205,0.773,94.955
213973,False,2002,0.607,0.923,1,-6.777,1,0.0948,0.0193,1.1e-06,0.0924,0.868,184.819
235173,False,2006,0.673,0.913,4,-4.981,1,0.0664,0.0304,0.00298,0.113,0.587,124.484
224093,False,2010,0.59,0.698,11,-4.262,1,0.0286,0.000176,0.0,0.107,0.352,95.975
217826,False,2009,0.177,0.425,2,-6.211,0,0.0291,0.654,0.0,0.195,0.0942,182.571
297960,False,2003,0.606,0.699,8,-3.103,0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701
237733,False,2017,0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029
311866,True,2007,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992
207680,False,2017,0.688,0.822,0,-3.304,1,0.0537,0.0642,0.0,0.241,0.66,91.011
208626,False,2001,0.776,0.844,11,-5.305,1,0.0297,0.0277,0.000244,0.135,0.868,125.972
291893,True,2016,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926
232466,False,2009,0.531,0.574,10,-6.693,0,0.113,0.114,0.0308,0.256,0.272,115.68
214333,False,2012,0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025
185946,True,2017,0.636,0.517,0,-6.759,1,0.36,0.00402,0.0,0.0874,0.394,139.928
226580,True,2014,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448
222146,False,2004,0.853,0.911,11,-6.722,0,0.125,0.0436,0.00571,0.287,0.802,131.012
178426,False,2019,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994
148186,False,2008,0.639,0.976,1,-5.503,1,0.354,0.0213,0.0,0.0856,0.354,147.99
214466,True,2018,0.899,0.586,11,-7.866,0,0.343,0.279,0.0,0.0836,0.492,150.002
307879,False,2002,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97
241933,True,2009,0.713,0.826,8,-4.075,1,0.243,0.0897,0.0,0.421,0.664,86.444
290320,True,2002,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238
257200,False,2000,0.682,0.744,8,-6.981,1,0.0365,0.376,0.00951,0.06,0.827,132.493
205879,True,2015,0.853,0.558,1,-7.448,1,0.202,0.0462,0.0,0.341,0.654,142.079
152333,False,2006,0.847,0.861,6,-6.632,1,0.0603,0.278,0.029,0.0626,0.724,127.894
206200,False,2002,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051
251240,False,2007,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324
269666,True,2015,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988
215759,True,2018,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005
181812,False,2017,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977
199480,False,2011,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021
260600,True,2004,0.675,0.501,10,-6.183,1,0.22,0.0541,0.0,0.429,0.532,139.861
209160,False,2014,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003
320348,True,2009,0.804,0.976,1,-2.458,0,0.0445,0.00023,0.894,0.125,0.237,125.997
251573,False,2010,0.708,0.771,5,-6.99,0,0.131,0.209,5.32e-06,0.277,0.494,128.013
203520,False,2014,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915
235545,True,2018,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959
213445,False,2015,0.699,0.688,2,-6.607,0,0.0522,0.264,4.11e-06,0.0863,0.742,154.943
222091,False,2010,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444
224066,False,2001,0.616,0.597,8,-5.328,1,0.0415,0.691,0.0,0.104,0.362,165.508
243533,False,1999,0.633,0.922,11,-4.842,0,0.0454,0.116,0.000465,0.071,0.686,84.11
204200,False,2007,0.451,0.939,5,-2.82,0,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416
233640,False,2005,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046
224226,False,2014,0.719,0.935,7,-3.752,1,0.0589,0.167,0.0,0.0973,0.738,120.022
198306,False,2014,0.65,0.786,9,-5.488,1,0.0463,0.019,0.0,0.323,0.446,124.96
229773,False,2019,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991
225066,False,2012,0.656,0.674,7,-5.473,1,0.0269,0.00242,0.0,0.255,0.369,120.001
230093,False,2000,0.575,0.786,9,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102
174120,True,2013,0.794,0.523,8,-7.829,1,0.161,0.0331,0.0,0.156,0.56,86.307
234173,False,2007,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43e-05,0.13,0.549,163.953
197160,False,2005,0.534,0.247,0,-15.636,1,0.0322,0.516,0.00859,0.122,0.344,82.168
247933,False,2012,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985
232946,False,2007,0.626,0.906,0,-4.334,1,0.0403,0.00128,8.52e-06,0.137,0.346,118.035
195866,False,2002,0.517,0.919,5,-3.451,1,0.0925,0.0996,1.81e-06,0.557,0.387,91.868
285960,False,1999,0.586,0.659,0,-7.92,0,0.0304,0.011,0.0,0.106,0.147,111.989
215480,False,2003,0.801,0.645,1,-6.93,1,0.0356,0.0457,0.0,0.0357,0.824,110.01
218093,False,2005,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024
223973,True,2003,0.646,0.6,9,-6.569,1,0.458,0.231,0.0,0.0794,0.811,192.082
219733,False,2012,0.738,0.875,7,-3.141,1,0.127,0.000673,0.000556,0.285,0.538,114.962
201533,False,2001,0.585,0.702,0,-5.734,1,0.0325,0.538,0.0,0.216,0.51,139.909
204093,False,2011,0.878,0.746,11,-4.281,1,0.0451,0.0476,0.0,0.154,0.792,111.996
216880,False,2000,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143
246333,True,2005,0.726,0.7,2,-5.881,0,0.0998,0.0717,0.0,0.262,0.673,146.559
156600,False,2017,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977
192560,False,2014,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979
213337,False,2011,0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879
224573,False,2015,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987
338853,True,2008,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841
195480,False,2012,0.37,0.823,2,-6.245,1,0.0805,0.00234,1.91e-06,0.174,0.323,128.008
212424,False,2015,0.644,0.57,9,-6.994,1,0.052,0.484,0.0,0.299,0.527,113.945
221440,True,2018,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06
238053,True,2004,0.794,0.614,5,-5.352,0,0.0467,0.0964,0.0,0.0788,0.663,80.569
187436,False,2018,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002
172373,False,2005,0.748,0.786,4,-7.788,0,0.0641,0.328,0.0,0.34,0.917,104.833
255360,False,2005,0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008
254400,True,2001,0.933,0.561,11,-5.961,1,0.122,0.0275,0.0,0.102,0.586,139.976
184732,False,2018,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01
249533,True,2008,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053
203506,False,2006,0.391,0.808,8,-6.209,0,0.0892,0.0759,0.0,0.149,0.737,100.304
222213,True,2014,0.685,0.709,11,-3.578,0,0.0748,0.0132,0.0,0.452,0.504,93.047
216896,False,2017,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992
337733,False,2005,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02
215746,False,2010,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338
266040,False,2004,0.803,0.924,7,-6.466,1,0.0391,0.237,0.0167,0.104,0.788,116.972
250285,False,2015,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432
216317,True,2008,0.687,0.668,5,-4.061,1,0.0282,0.0253,0.0,0.744,0.418,113.053
216600,True,2007,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983
238266,False,2001,0.603,0.774,3,-6.066,0,0.0428,0.0288,0.051,0.0533,0.48,124.994
211893,False,1999,0.801,0.876,8,-3.94,0,0.0446,0.144,1.38e-05,0.104,0.932,122.979
157152,True,2013,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916
230306,False,2003,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599
243920,False,2010,0.666,0.87,11,-5.004,0,0.246,0.203,0.0,0.0851,0.9,160.014
204000,False,2002,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937
202586,False,2009,0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612
222500,False,2012,0.492,0.857,7,-2.634,1,0.0655,0.0841,7.82e-06,0.344,0.393,129.973
267933,True,2002,0.758,0.957,7,-2.281,1,0.0357,0.039,0.0,0.133,0.966,111.121
232000,False,2008,0.668,0.673,1,-5.714,1,0.145,0.48,0.0,0.194,0.727,171.812
206166,False,2014,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987
247266,False,2014,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093
212413,False,2003,0.883,0.887,1,-4.92,1,0.116,0.0111,0.63,0.0367,0.648,124.814
212040,False,2007,0.435,0.887,9,-4.07,1,0.0636,0.000747,0.0,0.0327,0.408,199.935
277687,False,2013,0.665,0.844,10,-6.164,0,0.0501,0.00963,0.000215,0.311,0.902,119.978
210226,False,2016,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944
270506,True,2000,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948
251033,True,2016,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6
240760,True,2008,0.648,0.801,5,-7.24,0,0.167,0.154,0.0,0.339,0.807,78.946
210960,False,2011,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99
240706,False,2012,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893
348893,False,2000,0.724,0.416,5,-8.964,0,0.0841,0.365,0.0,0.0969,0.578,151.181
257200,False,2014,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075
231920,False,2003,0.741,0.469,4,-7.627,0,0.0805,0.00601,0.447,0.306,0.313,123.904
231173,True,2012,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015
262533,False,2003,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.101,79.012
223546,False,2001,0.721,0.737,5,-2.734,0,0.0324,0.121,0.0,0.165,0.931,97.996
273802,False,2016,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99
227320,False,2009,0.438,0.672,11,-4.706,0,0.0429,0.0055,0.0,0.0583,0.457,185.934
213946,True,2016,0.876,0.669,11,-6.054,0,0.138,0.163,0.0,0.185,0.682,124.007
212506,False,2009,0.589,0.893,0,-2.948,1,0.0397,0.0273,0.0,0.343,0.94,92.011
215693,False,2011,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959
251626,False,2012,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91
204733,False,2008,0.715,0.665,4,-7.736,0,0.0502,0.0996,0.0,0.224,0.84,78.502
199386,False,2014,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028
228453,False,2010,0.7,0.598,2,-7.783,1,0.114,0.0369,0.0,0.111,0.594,160.041
